id,user_id,card_front,card_back,card_createdate
670,1,1151,1575,6/16/2016 16:27
671,1,1152,1576,6/16/2016 16:27
672,1,1153,1577,6/16/2016 16:27
673,1,1154,1578,6/16/2016 16:27
674,1,1155,1579,6/16/2016 16:27
675,1,1156,1580,6/16/2016 16:27
676,1,1157,1581,6/16/2016 16:27
677,1,46,1582,6/16/2016 16:27
678,1,1158,1583,6/16/2016 16:27
679,1,1159,1584,6/16/2016 16:27
680,1,1160,1585,6/16/2016 16:27
681,1,1161,1586,6/16/2016 16:27
682,1,1162,1587,6/16/2016 16:27
683,1,1163,1588,6/16/2016 16:27
684,1,1164,1589,6/16/2016 16:27
685,1,1165,1590,6/16/2016 16:27
686,1,1166,1591,6/16/2016 16:27
687,1,1167,1592,6/16/2016 16:27
688,1,1168,1593,6/16/2016 16:27
689,1,317,1594,6/16/2016 16:27
690,1,1169,1595,6/16/2016 16:27
691,1,1170,1596,6/16/2016 16:27
692,1,1171,1597,6/16/2016 16:27
693,1,1172,1598,6/16/2016 16:27
694,1,1173,1599,6/16/2016 16:27
695,1,1174,1600,6/16/2016 16:27
696,1,1175,1601,6/16/2016 16:27
697,1,1176,1602,6/16/2016 16:27
698,1,1177,1603,6/16/2016 16:27
699,1,1178,1604,6/16/2016 16:27
700,1,1179,1605,6/16/2016 16:27
701,1,1180,1606,6/16/2016 16:27
702,1,198,1607,6/16/2016 16:27
703,1,1181,1608,6/16/2016 16:27
704,1,1182,1609,6/16/2016 16:27
705,1,1183,1610,6/16/2016 16:27
706,1,1184,1611,6/16/2016 16:27
707,1,372,1612,6/16/2016 16:27
708,1,1185,1613,6/16/2016 16:27
709,1,1186,1614,6/16/2016 16:27
710,1,1187,1615,6/16/2016 16:27
711,1,1188,1616,6/16/2016 16:27
712,1,1189,1617,6/16/2016 16:27
713,1,1190,1618,6/16/2016 16:27
714,1,1191,1619,6/16/2016 16:27
715,1,1192,1620,6/16/2016 16:27
716,1,1193,1621,6/16/2016 16:27
717,1,1194,1622,6/16/2016 16:27
718,1,1195,1623,6/16/2016 16:27
719,1,1196,1624,6/16/2016 16:27
720,1,1197,1625,6/16/2016 16:27
721,1,1198,1626,6/16/2016 16:27
722,1,1199,1627,6/16/2016 16:27
723,1,1200,1628,6/16/2016 16:27
724,1,1201,1629,6/16/2016 16:27
725,1,1202,1630,6/16/2016 16:27
726,1,73,1631,6/16/2016 16:27
727,1,326,1632,6/16/2016 16:27
728,1,257,1633,6/16/2016 16:27
729,1,1203,1634,6/16/2016 16:27
730,1,1204,1635,6/16/2016 16:27
731,1,1205,1636,6/16/2016 16:27
732,1,1206,1637,6/16/2016 16:27
733,1,1207,1638,6/16/2016 16:27
734,1,1208,1639,6/16/2016 16:27
735,1,1209,1640,6/16/2016 16:27
736,1,1210,1641,6/16/2016 16:27
737,1,1211,1642,6/16/2016 16:27
738,1,1212,1643,6/16/2016 16:27
739,1,1213,1644,6/16/2016 16:27
740,1,1214,1645,6/16/2016 16:27
741,1,1215,1646,6/16/2016 16:27
742,1,1216,1647,6/16/2016 16:27
743,1,1217,1648,6/16/2016 16:27
744,1,1218,1649,6/16/2016 16:27
745,1,1219,1650,6/16/2016 16:27
746,1,1220,1651,6/16/2016 16:27
747,1,1221,1652,6/16/2016 16:27
748,1,1222,1653,6/16/2016 16:27
749,1,1223,1654,6/16/2016 16:27
750,1,1224,1655,6/16/2016 16:27
751,1,1225,1656,6/16/2016 16:27
752,1,1226,1657,6/16/2016 16:27
753,1,1227,1658,6/16/2016 16:27
754,1,1228,1659,6/16/2016 16:27
755,1,1229,1660,6/16/2016 16:27
756,1,1230,1661,6/16/2016 16:27
757,1,1231,1662,6/16/2016 16:27
758,1,1232,1663,6/16/2016 16:27
759,1,1233,1664,6/16/2016 16:27
760,1,129,1665,6/16/2016 16:27
761,1,392,1666,6/16/2016 16:27
762,1,1234,1667,6/16/2016 16:27
763,1,1235,1668,6/16/2016 16:27
764,1,1236,1669,6/16/2016 16:27
765,1,1237,1670,6/16/2016 16:27
766,1,1238,1671,6/16/2016 16:27
767,1,104,1672,6/16/2016 16:27
768,1,1239,1673,6/16/2016 16:27
769,1,1240,1674,6/16/2016 16:27
770,1,1241,1675,6/16/2016 16:27
771,1,1242,1676,6/16/2016 16:27
772,1,1243,1677,6/16/2016 16:27
773,1,1244,1678,6/16/2016 16:27
774,1,1245,1679,6/16/2016 16:27
775,1,1246,1680,6/16/2016 16:27
776,1,1247,1681,6/16/2016 16:27
777,1,1248,1682,6/16/2016 16:27
778,1,1249,1683,6/16/2016 16:27
779,1,1250,1684,6/16/2016 16:27
780,1,1251,1685,6/16/2016 16:27
781,1,1252,1686,6/16/2016 16:27
782,1,1253,1687,6/16/2016 16:27
783,1,351,1688,6/16/2016 16:27
784,1,1254,1689,6/16/2016 16:27
785,1,1255,1690,6/16/2016 16:27
786,1,1256,1691,6/16/2016 16:27
787,1,1257,1692,6/16/2016 16:27
788,1,1258,1693,6/16/2016 16:27
789,1,1259,1694,6/16/2016 16:27
790,1,1260,1695,6/16/2016 16:27
791,1,1261,1696,6/16/2016 16:27
792,1,412,1697,6/16/2016 16:27
793,1,1262,1698,6/16/2016 16:27
794,1,180,1699,6/16/2016 16:27
795,1,1263,1700,6/16/2016 16:27
796,1,1264,1701,6/16/2016 16:27
797,1,1265,1702,6/16/2016 16:27
798,1,1266,1703,6/16/2016 16:27
799,1,1267,1704,6/16/2016 16:27
800,1,1268,1705,6/16/2016 16:27
801,1,1269,1706,6/16/2016 16:27
802,1,1270,1707,6/16/2016 16:27
803,1,1271,1708,6/16/2016 16:27
804,1,1272,1709,6/16/2016 16:27
805,1,1273,1710,6/16/2016 16:27
806,1,1274,1711,6/16/2016 16:27
807,1,1275,1712,6/16/2016 16:27
808,1,1276,1713,6/16/2016 16:27
809,1,1277,1714,6/16/2016 16:27
810,1,1278,1715,6/16/2016 16:27
811,1,1279,1716,6/16/2016 16:27
812,1,1280,1717,6/16/2016 16:27
813,1,1281,1718,6/16/2016 16:27
814,1,1282,1719,6/16/2016 16:27
815,1,1283,1720,6/16/2016 16:27
816,1,1284,1721,6/16/2016 16:27
817,1,1285,1722,6/16/2016 16:27
818,1,1286,1723,6/16/2016 16:27
819,1,1287,1724,6/16/2016 16:27
820,1,1288,1725,6/16/2016 16:27
821,1,1289,1726,6/16/2016 16:27
822,1,1290,1727,6/16/2016 16:27
823,1,1291,1728,6/16/2016 16:27
824,1,1292,1729,6/16/2016 16:27
825,1,1293,1730,6/16/2016 16:27
826,1,1294,1731,6/16/2016 16:27
827,1,1295,1732,6/16/2016 16:27
828,1,1296,1733,6/16/2016 16:27
829,1,1297,1734,6/16/2016 16:27
830,1,1298,1735,6/16/2016 16:27
831,1,1299,1736,6/16/2016 16:27
832,1,1300,1737,6/16/2016 16:27
833,1,1301,1738,6/16/2016 16:27
834,1,421,1739,6/16/2016 16:27
835,1,1302,1740,6/16/2016 16:27
836,1,1303,1741,6/16/2016 16:27
837,1,302,1742,6/16/2016 16:27
838,1,1304,1743,6/16/2016 16:27
839,1,1305,1744,6/16/2016 16:27
840,1,1306,1745,6/16/2016 16:27
841,1,1307,1746,6/16/2016 16:27
842,1,1308,1747,6/16/2016 16:27
843,1,1309,1748,6/16/2016 16:27
844,1,1310,1749,6/16/2016 16:27
845,1,1311,1750,6/16/2016 16:27
846,1,1312,1751,6/16/2016 16:27
847,1,1313,1752,6/16/2016 16:27
848,1,1314,1753,6/16/2016 16:27
849,1,1315,1754,6/16/2016 16:27
850,1,1316,1755,6/16/2016 16:27
851,1,1317,1756,6/16/2016 16:27
852,1,1318,1757,6/16/2016 16:27
853,1,1319,1758,6/16/2016 16:27
854,1,493,1759,6/16/2016 16:27
855,1,87,1760,6/16/2016 16:27
856,1,1320,1761,6/16/2016 16:27
857,1,1321,1762,6/16/2016 16:27
858,1,1322,1763,6/16/2016 16:27
859,1,1323,1764,6/16/2016 16:27
860,1,1324,1765,6/16/2016 16:27
861,1,1325,1766,6/16/2016 16:27
862,1,1326,1767,6/16/2016 16:27
863,1,1327,1768,6/16/2016 16:27
864,1,1328,1769,6/16/2016 16:27
865,1,1329,1770,6/16/2016 16:27
866,1,45,1771,6/16/2016 16:27
867,1,1330,1772,6/16/2016 16:27
868,1,269,1773,6/16/2016 16:27
869,1,1331,1774,6/16/2016 16:27
870,1,1332,1775,6/16/2016 16:27
871,1,1333,1776,6/16/2016 16:27
872,1,1334,1777,6/16/2016 16:27
873,1,1335,1778,6/16/2016 16:27
874,1,1336,1779,6/16/2016 16:27
875,1,1337,1780,6/16/2016 16:27
876,1,1338,1781,6/16/2016 16:27
877,1,1339,1782,6/16/2016 16:27
878,1,1340,1783,6/16/2016 16:27
879,1,1341,1784,6/16/2016 16:27
880,1,1342,1785,6/16/2016 16:27
881,1,1343,1786,6/16/2016 16:27
882,1,1344,1787,6/16/2016 16:27
883,1,1345,1788,6/16/2016 16:27
884,1,1346,1789,6/16/2016 16:27
885,1,1347,1790,6/16/2016 16:27
886,1,1348,1791,6/16/2016 16:27
887,1,1349,1792,6/16/2016 16:27
888,1,1350,1793,6/16/2016 16:27
889,1,1351,1794,6/16/2016 16:27
890,1,1352,1795,6/16/2016 16:27
891,1,1353,1796,6/16/2016 16:27
892,1,402,1797,6/16/2016 16:27
893,1,1354,1798,6/16/2016 16:27
894,1,1355,1799,6/16/2016 16:27
895,1,1356,1800,6/16/2016 16:27
896,1,1357,1801,6/16/2016 16:27
897,1,1358,1802,6/16/2016 16:27
898,1,1359,1803,6/16/2016 16:27
899,1,1360,1804,6/16/2016 16:27
900,1,1361,1805,6/16/2016 16:27
901,1,1362,1806,6/16/2016 16:27
902,1,1363,1807,6/16/2016 16:27
903,1,1364,1808,6/16/2016 16:27
904,1,1365,1809,6/16/2016 16:27
905,1,1366,1810,6/16/2016 16:27
906,1,1367,1811,6/16/2016 16:27
907,1,1368,1812,6/16/2016 16:27
908,1,1369,1813,6/16/2016 16:27
909,1,1370,1814,6/16/2016 16:27
910,1,1371,1815,6/16/2016 16:27
911,1,1372,1816,6/16/2016 16:27
912,1,1373,1817,6/16/2016 16:27
913,1,1374,1818,6/16/2016 16:27
914,1,1375,1819,6/16/2016 16:27
915,1,1376,1820,6/16/2016 16:27
916,1,1377,1821,6/16/2016 16:27
917,1,1378,1822,6/16/2016 16:27
918,1,1379,1823,6/16/2016 16:27
919,1,93,1824,6/16/2016 16:27
920,1,1380,1825,6/16/2016 16:27
921,1,1381,1826,6/16/2016 16:27
922,1,1382,1827,6/16/2016 16:27
923,1,1383,1828,6/16/2016 16:27
924,1,1384,1829,6/16/2016 16:27
925,1,254,1830,6/16/2016 16:27
926,1,1385,1831,6/16/2016 16:27
927,1,1386,1832,6/16/2016 16:27
928,1,1387,1833,6/16/2016 16:27
929,1,1388,1834,6/16/2016 16:27
930,1,1389,1835,6/16/2016 16:27
931,1,1390,1836,6/16/2016 16:27
932,1,1391,1837,6/16/2016 16:27
933,1,1392,1838,6/16/2016 16:27
934,1,92,1839,6/16/2016 16:27
935,1,1393,1840,6/16/2016 16:27
936,1,1394,1841,6/16/2016 16:27
937,1,409,1842,6/16/2016 16:27
938,1,183,1843,6/16/2016 16:27
939,1,1395,1844,6/16/2016 16:27
940,1,1396,1845,6/16/2016 16:27
941,1,1397,1846,6/16/2016 16:27
942,1,1398,1847,6/16/2016 16:27
943,1,495,1848,6/16/2016 16:27
944,1,1399,1849,6/16/2016 16:27
945,1,1400,1850,6/16/2016 16:27
946,1,1401,1851,6/16/2016 16:27
947,1,1402,1852,6/16/2016 16:27
948,1,1403,1853,6/16/2016 16:27
949,1,1404,1854,6/16/2016 16:27
950,1,1405,1855,6/16/2016 16:27
951,1,1406,1856,6/16/2016 16:27
952,1,1407,1857,6/16/2016 16:27
953,1,1408,1858,6/16/2016 16:27
954,1,1409,1859,6/16/2016 16:27
